ds,y,kolom
2025-01-30,4.943320147099564,Tertinggi
2025-01-31,4.91966825310431,Tertinggi
2024-07-01,4.378931303578304,Terendah
2024-07-02,4.433651895030521,Terendah
2024-07-03,4.508390426937684,Terendah
2024-07-04,4.501194923127718,Terendah
2024-07-05,4.518905416380546,Terendah
2024-07-08,4.525298763250192,Terendah
2024-07-08,4.525298763250192,Terendah
2024-07-08,4.525424115762059,Terendah
2024-07-09,4.530569277855032,Terendah
2024-07-10,4.4467602618948785,Terendah
2024-07-11,4.467674378633312,Terendah
2024-07-12,4.543490730573097,Terendah
2024-07-15,4.539718474007307,Terendah
2024-07-15,4.53970848663765,Terendah
2024-07-15,4.539718474007307,Terendah
2024-07-16,4.494116514018839,Terendah
2024-07-17,4.438860058949317,Terendah
2024-07-18,4.432350365907965,Terendah
2024-07-19,4.447223638455667,Terendah
2024-07-22,4.469188283153738,Terendah
2024-07-22,4.469226718338243,Terendah
2024-07-22,4.469188283153738,Terendah
2024-07-23,4.470093385419587,Terendah
2024-07-24,4.439741704101489,Terendah
2024-07-25,4.429299300048536,Terendah
2024-07-26,4.443333575394998,Terendah
2024-07-29,4.498448681966864,Terendah
2024-07-29,4.498569691863985,Terendah
2024-07-29,4.498448681966864,Terendah
2024-07-30,4.564930548404077,Terendah
2024-07-31,4.518849382300795,Terendah
2024-08-01,4.5608823380731724,Terendah
2024-08-02,4.6082860578809965,Terendah
2024-08-05,4.608955690492837,Terendah
2024-08-05,4.608846459537365,Terendah
2024-08-05,4.608955690492837,Terendah
2024-08-06,4.5296224878189655,Terendah
2024-08-07,4.55553191516227,Terendah
2024-08-08,4.559271262956309,Terendah
2024-08-09,4.592534268870798,Terendah
2024-08-12,4.66554661001508,Terendah
2024-08-12,4.665544277242358,Terendah
2024-08-12,4.665544277242358,Terendah
2024-08-13,4.66888040048013,Terendah
2024-08-14,4.629415415613556,Terendah
2024-08-15,4.70463221023511,Terendah
2024-08-16,4.850064966430563,Terendah
2024-08-19,4.924655879499329,Terendah
2024-08-19,4.924831200369331,Terendah
2024-08-19,4.924655879499329,Terendah
2024-08-20,4.9673634182604465,Terendah
2024-08-21,5.06018174176893,Terendah
2024-08-22,5.089143269546207,Terendah
2024-08-23,4.9820392740579775,Terendah
2024-08-26,5.0806611461401365,Terendah
2024-08-26,5.0806611461401365,Terendah
2024-08-26,5.0806611461401365,Terendah
2024-08-27,5.180825984361454,Terendah
2024-08-28,5.107208637133884,Terendah
2024-08-29,5.04571465566382,Terendah
2024-08-30,5.013380309220783,Terendah
2024-09-02,5.0062483387536485,Terendah
2024-09-02,5.0062483387536485,Terendah
2024-09-02,5.0062483387536485,Terendah
2024-09-03,5.088087890678674,Terendah
2024-09-04,5.131862737497275,Terendah
2024-09-05,5.036584632039444,Terendah
2024-09-06,5.041222942648182,Terendah
2024-09-09,5.050822998454035,Terendah
2024-09-09,5.050822998454035,Terendah
2024-09-09,5.050822998454035,Terendah
2024-09-10,5.011834922305084,Terendah
2024-09-11,5.0142080866409815,Terendah
2024-09-12,5.016042619474674,Terendah
2024-09-13,5.035097044666611,Terendah
2024-09-16,5.029206911448786,Terendah
2024-09-16,5.029206911448786,Terendah
2024-09-16,5.029206911448786,Terendah
2024-09-17,5.014066186560026,Terendah
2024-09-18,5.011350301299901,Terendah
2024-09-19,5.063543324553656,Terendah
2024-09-20,5.148743992605975,Terendah
2024-09-23,5.173821584082149,Terendah
2024-09-23,5.173821584082149,Terendah
2024-09-23,5.173821584082149,Terendah
2024-09-24,5.187218401317454,Terendah
2024-09-25,5.1788597160391285,Terendah
2024-09-26,5.105819154711377,Terendah
2024-09-27,5.151839832981539,Terendah
2024-09-30,5.081816619857151,Terendah
2024-09-30,5.081816619857151,Terendah
2024-09-30,5.081816619857151,Terendah
2024-10-01,5.044671309758714,Terendah
2024-10-02,5.089042505507037,Terendah
2024-10-03,5.056977131802899,Terendah
2024-10-04,5.075967768252865,Terendah
2024-10-07,5.073354825208907,Terendah
2024-10-07,5.0733096725518925,Terendah
2024-10-07,5.073345693178441,Terendah
2024-10-08,5.048477435970312,Terendah
2024-10-09,5.058546555290359,Terendah
2024-10-10,5.073234588124365,Terendah
2024-10-11,5.081646890016552,Terendah
2024-10-14,5.081028999323242,Terendah
2024-10-14,5.080989367451611,Terendah
2024-10-14,5.081028999323242,Terendah
2024-10-15,5.007581680212794,Terendah
2024-10-16,4.9275425735634695,Terendah
2024-10-17,4.919118264938524,Terendah
2024-10-18,4.943640484623918,Terendah
2024-10-21,4.939393251137442,Terendah
2024-10-21,4.939400660232876,Terendah
2024-10-21,4.939393251137442,Terendah
2024-10-22,4.942620222522564,Terendah
2024-10-23,5.033765940987663,Terendah
2024-10-24,5.107032952178566,Terendah
2024-10-25,5.152250450979137,Terendah
2024-10-28,5.156833869566052,Terendah
2024-10-28,5.156833869566052,Terendah
2024-10-28,5.1567931307394,Terendah
2024-10-29,5.122657769636424,Terendah
2024-10-30,5.147886798094629,Terendah
2024-10-31,5.111951860138074,Terendah
2024-11-01,5.122400106430896,Terendah
2024-11-04,5.082507285665469,Terendah
2024-11-04,5.082507285665469,Terendah
2024-11-04,5.0825433715953015,Terendah
2024-11-05,5.021388554812618,Terendah
2024-11-06,5.054913294995447,Terendah
2024-11-07,5.025477126575959,Terendah
2024-11-08,5.016311988195825,Terendah
2024-11-11,4.9886308831386055,Terendah
2024-11-11,4.988584489087126,Terendah
2024-11-11,4.988618910438854,Terendah
2024-11-12,4.899482562251271,Terendah
2024-11-13,4.94474699517829,Terendah
2024-11-14,4.96486546274954,Terendah
2024-11-15,4.955712739896683,Terendah
2024-11-18,4.937380858440464,Terendah
2024-11-18,4.937370489951548,Terendah
2024-11-18,4.937377896012838,Terendah
2024-11-19,4.921218684828553,Terendah
2024-11-20,4.913664021163831,Terendah
2024-11-21,4.939638745082498,Terendah
2024-11-22,4.910731439206011,Terendah
2024-11-25,4.885650307639895,Terendah
2024-11-25,4.885634673583925,Terendah
2024-11-25,4.885634673583925,Terendah
2024-11-26,4.929362158156276,Terendah
2024-11-27,5.009625190386049,Terendah
2024-11-28,5.042224228949031,Terendah
2024-11-29,5.087453445677174,Terendah
2024-12-02,5.036002940107799,Terendah
2024-12-02,5.035962652245429,Terendah
2024-12-02,5.036002940107799,Terendah
2024-12-03,4.949563545168866,Terendah
2024-12-04,5.030065470344487,Terendah
2024-12-05,5.0763144686911215,Terendah
2024-12-06,5.100195131108432,Terendah
2024-12-09,5.066482044830875,Terendah
2024-12-09,5.066482044830875,Terendah
2024-12-09,5.0663731166378945,Terendah
2024-12-10,5.0516968664201665,Terendah
2024-12-11,5.001409636499664,Terendah
2024-12-12,5.121431040007334,Terendah
2024-12-13,5.101665219174732,Terendah
2024-12-16,5.090042091611261,Terendah
2024-12-16,5.090125059973545,Terendah
2024-12-16,5.090042091611261,Terendah
2024-12-17,5.03412284764507,Terendah
2024-12-18,4.985141558992085,Terendah
2024-12-19,4.969694652040972,Terendah
2024-12-20,4.895702110914372,Terendah
2024-12-23,4.873981697174873,Terendah
2024-12-23,4.874040672710209,Terendah
2024-12-23,4.874040672710209,Terendah
2024-12-24,4.902286358174486,Terendah
2024-12-25,4.904717023912965,Terendah
2024-12-26,4.884325987361218,Terendah
2024-12-27,4.875970687433742,Terendah
2024-12-30,4.866516094104625,Terendah
2024-12-30,4.866516094104625,Terendah
2024-12-30,4.866537506822547,Terendah
2024-12-31,4.865406654916042,Terendah
2025-01-01,4.878032683715686,Terendah
2025-01-02,4.8980261625900505,Terendah
2025-01-03,4.903754812828867,Terendah
2025-01-06,4.915213052177766,Terendah
2025-01-06,4.915229272407601,Terendah
2025-01-06,4.915213052177766,Terendah
2025-01-07,4.877929270518974,Terendah
2025-01-08,4.859904560682842,Terendah
2025-01-09,4.826470716233857,Terendah
2025-01-10,4.842287824220438,Terendah
2025-01-13,4.865328322499477,Terendah
2025-01-13,4.865328322499477,Terendah
2025-01-13,4.865194041290864,Terendah
2025-01-14,4.779992607719633,Terendah
2025-01-15,4.772688151800479,Terendah
2025-01-16,4.788581357404118,Terendah
2025-01-17,4.845768258218325,Terendah
2025-01-20,4.833355756386322,Terendah
2025-01-20,4.833361556416708,Terendah
2025-01-20,4.833355756386322,Terendah
2025-01-21,4.8850264499297715,Terendah
2025-01-22,4.871740181182377,Terendah
2025-01-23,4.871299308645763,Terendah
2025-01-24,4.894189083242361,Terendah
2025-01-27,4.882099242447407,Terendah
2025-01-27,4.882037240180743,Terendah
2025-01-27,4.882037240180743,Terendah
2025-01-28,4.864650143001529,Terendah
2025-01-29,4.856037130297004,Terendah
2025-01-30,4.836470890932991,Terendah
2025-01-31,4.800826065087007,Terendah
